"","scenario","biome","loc","type","period","month","n","seas_areaW_mean_abs_aqueous","seas_areaW_mean_abs_bicarbonate","seas_areaW_mean_abs_carbonate","seas_areaW_mean_abs_dic","seas_areaW_mean_abs_pCO2","seas_areaW_mean_abs_pH","seas_areaW_mean_abs_tos","seas_sd_abs_aqueous","seas_sd_abs_bicarbonate","seas_sd_abs_carbonate","seas_sd_abs_dic","seas_sd_abs_pCO2","seas_sd_abs_pH","seas_sd_abs_tos","seas_min_abs_aqueous","seas_min_abs_bicarbonate","seas_min_abs_carbonate","seas_min_abs_dic","seas_min_abs_pCO2","seas_min_abs_pH","seas_min_abs_tos","seas_max_abs_aqueous","seas_max_abs_bicarbonate","seas_max_abs_carbonate","seas_max_abs_dic","seas_max_abs_pCO2","seas_max_abs_pH","seas_max_abs_tos","seas_se_abs_aqueous","seas_se_abs_bicarbonate","seas_se_abs_carbonate","seas_se_abs_dic","seas_se_abs_pCO2","seas_se_abs_pH","seas_se_abs_tos","seas_areaW_mean_delta_aqueous","seas_areaW_mean_delta_bicarbonate","seas_areaW_mean_delta_carbonate","seas_areaW_mean_delta_dic","seas_areaW_mean_delta_pCO2","seas_areaW_mean_delta_pH","seas_areaW_mean_delta_tos","seas_sd_delta_aqueous","seas_sd_delta_bicarbonate","seas_sd_delta_carbonate","seas_sd_delta_dic","seas_sd_delta_pCO2","seas_sd_delta_pH","seas_sd_delta_tos","seas_min_delta_aqueous","seas_min_delta_bicarbonate","seas_min_delta_carbonate","seas_min_delta_dic","seas_min_delta_pCO2","seas_min_delta_pH","seas_min_delta_tos","seas_max_delta_aqueous","seas_max_delta_bicarbonate","seas_max_delta_carbonate","seas_max_delta_dic","seas_max_delta_pCO2","seas_max_delta_pH","seas_max_delta_tos","seas_se_delta_aqueous","seas_se_delta_bicarbonate","seas_se_delta_carbonate","seas_se_delta_dic","seas_se_delta_pCO2","seas_se_delta_pH","seas_se_delta_tos","p_s"
"255","ssp245","SA_STPS","SA","STPS","2090s","11",7787,17.3180129741174,1959.3834395343,168.327440357172,2145.02889286559,586.688510236828,7.91372462153721,23.3103532272506,1.2558573950935,51.596750084762,21.4642289744932,59.4045627896454,26.2030543038533,0.0184662835283135,3.30573133665406,15.0054208132428,1787.51636021427,109.448691898377,1973.81682757903,490.793636067708,7.79892163276672,15.8439531326294,23.1995296459868,2058.5782184043,209.269555915661,2253.41591767919,748.037721761068,7.97696906725566,30.9678611755371,0.0142316495198507,0.58470560944142,0.243237317526859,0.67318544351069,0.296938718248572,0.000209263946795156,0.0374612674765876,6.06987170690601,137.344058384861,-48.0788410750918,95.3350890166751,222.186404382624,-0.171289954446031,1.69034479124706,0.654476419010081,15.5552527846331,4.50944177372087,13.0157647503631,10.4936632650307,0.00960765987740456,0.440451967433258,4.55920808817598,77.6704916569365,-58.9636400874531,55.2304949960844,174.522119140625,-0.195513073603311,0.448657989501953,7.86572354483227,172.301632539446,-22.2285259487377,129.168869164913,250.808803100586,-0.120638818740845,2.90183258056641,0.00741666932149168,0.176275512401707,0.0511019763107667,0.147497480911201,0.118916477579949,0.000108876094224833,0.00499129762290577,"SSP2-4.5 , 2090s"
"256","ssp245","SA_STPS","SA","STPS","2090s","12",7787,17.3678298901964,1958.94729908964,171.82641832807,2148.1415473079,610.720965336985,7.8998554473142,24.7319270255347,1.21351821042979,48.6773328173366,21.1070230390675,56.8134817738715,27.6418951403712,0.0183908939689467,3.03394974086108,15.0703865697175,1781.81458594071,118.114907397576,1969.75033575607,525.389860026042,7.79861127535502,17.4257164001465,22.5916875597783,2052.1631990599,211.334081713936,2249.77320410981,752.450856526693,7.95241282780965,31.4245052337646,0.0137518526580061,0.551622137134355,0.239189382069179,0.643822749117121,0.313243975979405,0.000208409615888991,0.0343813792405642,6.04775119869991,137.499046374222,-47.9746523030139,95.5721452699084,230.080380931118,-0.169747562578137,1.74150335063482,0.635895466649009,14.108437165675,4.33230270832024,11.9879571084426,12.2846323873428,0.00925605902140562,0.4319860830619,4.36072866655713,74.3169091212801,-58.7094427114539,59.2574378873935,173.596411132813,-0.193932018280029,0.479103088378906,7.53438513453922,169.847239274028,-18.9023223199368,125.773662084125,262.972288818359,-0.10854974746704,2.79067611694336,0.00720610592250948,0.1598798826994,0.0490945978417584,0.135850140862256,0.139212129736954,0.000104891676747972,0.00489536037738771,"SSP2-4.5 , 2090s"
"257","ssp245","SA_STPS","SA","STPS","2090s","2",7787,17.211968369349,1953.29796417122,178.801457183398,2149.31138972396,639.033491807102,7.8842496498258,26.8826546467087,1.12222723642685,45.2573028332149,20.130956231917,53.496439231094,27.8337020625254,0.0184659559410855,2.6742937262076,14.8607759716053,1788.05474955609,125.991671562823,1982.22903478907,551.229947916667,7.79183214505513,20.5411796569824,22.3476715201953,2032.6871964129,215.249604282362,2240.68163972041,770.155759684245,7.93369501431783,32.5981521606445,0.012717323457946,0.512865612491065,0.228128380428709,0.606233300589226,0.315417573795721,0.000209260234505342,0.0303056789514613,5.88527111644924,137.63051708024,-47.5224467589246,95.9933414377646,236.412705336058,-0.165047179112706,1.74967998560579,0.556418411114725,12.3961927686284,4.24809249739653,11.0223204289109,11.9791683132924,0.00899682286992907,0.438144956393592,3.55634616919748,64.8841794306873,-58.3560628998302,55.1456606969305,157.000401611328,-0.19199571609497,0.576938629150391,7.25484293870401,186.014290500866,-11.5090273819471,145.521577026028,271.986823120117,-0.0900456047058098,2.75270462036133,0.00630545461954094,0.140476356274903,0.0481403093910623,0.124907335699585,0.135750544321464,0.000101953956219269,0.00496515407135029,"SSP2-4.5 , 2090s"
"258","ssp245","SA_STPS","SA","STPS","2090s","3",7787,17.0260887267073,1949.87255553661,180.337500652592,2147.23614491591,633.147561142519,7.8875923814775,26.9543519947819,1.05372298237512,46.2339989063876,20.2630441618656,54.3738752020142,25.8743136420728,0.0171421114124563,2.8583757473817,14.2109363141805,1723.90931213891,124.504506427442,1910.82455120698,553.265120442708,7.79713764190674,20.5228614807129,22.3245195405956,2031.0515536889,216.394714169811,2238.99677629829,755.25497639974,7.93586020469666,33.140007019043,0.011941018331192,0.523933745111148,0.229625229618891,0.616176596112295,0.293213357471416,0.000194258139981051,0.0323917365074312,5.78165978123484,137.331945156944,-47.1469480223992,95.9666569157799,232.70237906059,-0.163465966604196,1.74034771380762,0.519483953673237,12.5431247273066,4.22037664457514,11.3601502862283,10.4334614662209,0.00904010868760583,0.459377795163181,3.46693177290838,66.917930975681,-58.5816418073825,56.1863696733169,153.041180419922,-0.192220201492308,0.421188354492188,7.13118747136526,193.469307954768,-11.8481614879596,163.817036607705,260.673240356445,-0.0902506828308107,2.80216217041016,0.00588690530369767,0.142141421231596,0.0478262273105341,0.128735697220142,0.118234257684224,0.000102444480532589,0.0052057692246797,"SSP2-4.5 , 2090s"
"259","ssp245","SA_STPS","SA","STPS","2090s","4",7787,16.8534616229346,1947.54849900992,179.827211068026,2144.22917170088,616.799650401246,7.89678679740383,26.322024308555,1.04864767626287,48.2376739862067,20.8528636295469,55.9195105251915,23.4139527133293,0.0157342911581831,3.10951471411691,14.3475343149037,1784.74395749726,121.80832678822,1984.27850936032,549.662585449219,7.80072533289592,19.0977420806885,22.3974795477973,2032.67827441554,216.648599574145,2239.86784437197,747.186716715495,7.93941416740418,33.5291481018066,0.011883503856955,0.546639827504779,0.236309192286007,0.633692072225189,0.265332011574173,0.000178304414244322,0.0352376979751239,5.71977684890151,136.842481848353,-47.0128375020234,95.5494211952306,226.744373422893,-0.163566260842047,1.74006746505078,0.521849550024719,12.8038973749122,4.1149855308172,11.7129891279858,8.88093225922851,0.00902432737990164,0.411411870303198,3.77467191188786,73.6839948808881,-58.1529954319246,59.2467332473625,158.84000793457,-0.191617838541666,0.395845413208008,7.27929920270099,178.027429339952,-16.0447528899757,145.19474645685,251.709680175781,-0.0999435043334937,2.92261695861816,0.00591371275676619,0.145096553669073,0.0466319122558394,0.132734143821245,0.100640658578489,0.000102265643316605,0.00466220891745871,"SSP2-4.5 , 2090s"
"260","ssp245","SA_STPS","SA","STPS","2090s","5",7787,16.8124719158083,1948.42678751464,177.192168020683,2142.43142745113,598.292255479661,7.90739524677608,25.2232427916516,1.1249630402297,50.6590142266457,21.6667262891213,57.8923014732292,20.8630586093539,0.0145430913529435,3.3073892511354,14.4837676206932,1745.14453690601,117.610296528518,1937.41719463184,529.796960449219,7.80686895052592,16.9360179901123,22.6863912083874,2039.57072990116,215.587406536568,2244.30971875491,732.711893717448,7.94653210639954,32.7884750366211,0.0127483261824825,0.57407898246367,0.245532061198997,0.656048168911083,0.236424724017588,0.000164805478614755,0.0374800553245746,5.74132072963271,136.819087945331,-47.2143074408209,95.3461012341433,221.01902866717,-0.164864981742752,1.69743887334935,0.555455027821621,13.6003959656904,3.9403284733014,12.2434004781075,7.10107328092482,0.00907848578539311,0.407017502169,4.22207058146653,82.7750977302269,-58.2237691977031,63.9876094136532,166.442489624023,-0.193615595499674,0.271827697753906,7.42519497930862,170.628498592868,-20.5237932844045,136.298944183744,249.580867513021,-0.113382339477539,2.79480361938477,0.00629453735024404,0.154122649172669,0.0446526604407492,0.138744880761423,0.0804709089931141,0.000102879378163029,0.00461241098069341,"SSP2-4.5 , 2090s"
"261","ssp245","SA_STPS","SA","STPS","2090s","6",7787,16.9282204287776,1951.88817567632,172.992495359811,2141.80889146491,582.637691355607,7.91642357922681,23.9455245865333,1.29425811824966,53.4596205631947,22.3899899164228,60.0360903632432,19.7906586521066,0.0146030013107373,3.40967486344815,14.084112442001,1705.09725024577,112.309426555626,1886.14918306711,513.907576293945,7.80538635253906,15.1307096481323,23.4774160003009,2059.09323193738,213.528367699157,2248.33257082135,731.53003133138,7.95665163993835,31.2515048980713,0.014666814878117,0.605816063425694,0.253728242146312,0.680342051517841,0.224272054139405,0.000165484391304524,0.0386391781605316,5.83879516724805,136.686430522065,-47.412103924755,95.1131217645583,217.24912400323,-0.16728967729708,1.67535851226912,0.627809085124616,14.3259696894935,3.89306848448034,12.624111344889,6.87850613611222,0.00921947999769156,0.43086600967922,4.55404237097728,89.809801442665,-59.0630558497621,68.2140912487766,170.993273925781,-0.195218785603841,0.0295772552490234,8.0573178583876,171.366230452547,-23.5954205491649,127.43425951566,260.65276184082,-0.12318486213684,2.72409439086914,0.00711446928590681,0.162345008636667,0.0441170999544702,0.143059179220468,0.0779487296342299,0.000104477155284539,0.00488266746186953,"SSP2-4.5 , 2090s"
"262","ssp245","SA_STPS","SA","STPS","2090s","7",7787,17.1792454707939,1956.74335000288,168.256623109138,2142.17921858281,573.499444937657,7.9214759355038,22.8089708704883,1.49726408262777,55.8155573339319,22.9662408390955,61.8136321841467,20.4089899493755,0.0158884761887216,3.44534466341779,14.3298472164173,1735.61270232895,106.212295307509,1915.12788567216,505.907468261719,7.7908266544342,13.7736892700195,24.744006803497,2082.80489161665,211.019540775907,2248.68355406026,758.601472981771,7.95751843452454,29.7990303039551,0.0169673226800028,0.632514052021417,0.260258443106237,0.700485542570893,0.231279119069123,0.000180051672591014,0.0390433961024685,5.99902157299586,136.73900393622,-47.7175560809968,95.0204694282191,216.087676163947,-0.170083480865419,1.63910078238728,0.718296423586564,15.302693708933,3.91421796157257,13.1721901093993,7.58297556305995,0.00947014877967067,0.452400967407266,4.75674158377714,93.06224464619,-58.2405430123231,67.6856495886868,177.940930786133,-0.197451512018841,-0.0277957916259766,9.31409967003638,171.710616215493,-25.0266133818968,128.525757359126,282.435772705078,-0.13065707206726,2.70795631408691,0.00813989151298911,0.173413457949933,0.0443567704351161,0.149270127148359,0.0859319306098659,0.000107317788516172,0.00512670629303597,"SSP2-4.5 , 2090s"
"263","ssp245","SA_STPS","SA","STPS","2090s","8",7787,17.4445384745269,1960.97602186866,164.402161633015,2142.8227219762,570.404699609281,7.92283657928798,22.0486616518104,1.62495653045234,56.7533596585206,23.1737919268526,62.6687345150219,21.3391248352505,0.0175632732954919,3.4308389600914,14.5316127356501,1768.87264844143,101.165899789909,1950.72118317517,502.065357055664,7.7736473719279,13.4198970794678,26.2105226404488,2089.59925752192,208.65645711481,2249.83144732886,789.718275960286,7.96181111335754,29.2645816802979,0.0184143613094451,0.643141432211708,0.262610457236156,0.710175748420832,0.241819610173985,0.00019903083816629,0.0388790143131136,6.14481672729829,136.460784977404,-47.9057094597893,94.6998922449133,216.47481702619,-0.172146861282102,1.60911641071891,0.774034723462084,16.1762045985214,4.13674470547092,13.5354359819303,8.13841262454759,0.00965961469368346,0.485325573809153,4.76771996288024,89.0617514605926,-59.3589361245657,65.7565716815138,184.112834472656,-0.196443128585815,-0.0595560073852539,9.53152028512257,174.168590991696,-26.0637750201735,127.823783106515,297.243902587891,-0.136433238983153,2.81694412231445,0.00877153006666556,0.183312273596489,0.0468784919620408,0.153386508488781,0.0922262643617004,0.000109464857518371,0.00549981510357556,"SSP2-4.5 , 2090s"
"264","ssp245","SA_STPS","SA","STPS","2090s","9",7787,17.5228461886433,1962.52116005136,163.221553978085,2143.26556021809,569.683942848609,7.92315966539386,21.8286943916765,1.5715481784947,55.8139804949298,22.890484162181,62.2465407910512,20.6790679634349,0.0178567618025693,3.43482363316838,14.8185824617674,1782.40912789763,101.055461390311,1963.45848371102,501.471252441406,7.77390963236491,13.5453157424927,26.2523101747246,2083.2915955889,207.603190867139,2251.05472520227,790.023077392578,7.96092042922974,29.1971473693848,0.0178091262330236,0.632496182938418,0.259399951944065,0.705391357189385,0.23433970194591,0.000202356713848632,0.0389241694962612,6.1788103832611,136.159885697692,-47.9086149063613,94.4300811745918,216.412590903673,-0.172542230948316,1.60129740068127,0.748061107718999,16.6461690372148,4.38983902190654,13.6464575008385,7.23218646449469,0.0094368746304656,0.499564677421072,4.76703649904319,85.3015606474639,-59.7607375418322,63.6289283064461,188.26286315918,-0.196872234344483,-0.0324726104736328,9.00943452565425,175.579178860804,-24.9667717906288,127.929557407294,291.803803507487,-0.135425882339476,2.89199256896973,0.00847719139615804,0.188638012971364,0.0497466118784026,0.154644628520909,0.081956712145039,0.000106940718610458,0.00566117572690222,"SSP2-4.5 , 2090s"
"265","ssp245","SO_SPSS","SO","SPSS","1850s","1",21560,15.3256169179576,1887.67332338185,130.1504162209,2033.14935652071,287.863423019422,8.15364348877491,4.67581526211172,1.58490050946232,44.5989831308072,16.9623942457777,51.2136741415091,14.8106069771083,0.0288362866725362,2.31377510486165,8.77484520559163,1439.71720073951,76.4505264531337,1529.31404407931,196.292546081543,8.08476266860962,-1.38317680358887,20.6914279861745,1999.50797349735,207.619233671344,2141.64813272883,325.359802856445,8.30113363265991,10.7517719268799,0.0107938810246329,0.303739013811571,0.11552148812417,0.348788016798166,0.100866854833518,0.000196388003964461,0.0157578428743813,-4.0509698944299,-54.1114804528481,20.5579933932029,-37.604456954075,-82.6347158351793,0.0957186466758283,-0.49275840252873,0.434235629807109,7.46430450321817,3.17531945366755,5.06106992535554,6.04385053693249,0.00663011155802935,0.348480469521308,-5.46252877573826,-87.3524636751733,7.18905093221611,-64.6252092380755,-95.5528630574545,0.0581393241882306,-2.13803339004517,-1.59827005278346,-12.4426808901499,34.8288518111326,10.2940834159981,-42.4942108154297,0.123377513885499,1.54345047473907,0.00295733877098983,0.0508352507039709,0.0216253450569697,0.0344681488241606,0.0411613241568358,4.51540238078985e-05,0.00237330779122361,"Historical , 1850s"
"266","ssp245","SO_SPSS","SO","SPSS","1850s","10",21560,16.3990012677081,1909.57720038191,120.649445526551,2046.62564717617,281.834866670499,8.15874594020541,2.24549558304099,1.46131530693337,53.8936854691805,13.7568612501402,58.2998449730281,7.68580167306129,0.0184529029787195,2.47147324653856,12.0034468966794,1452.93093310829,72.4954038618352,1539.13634289403,227.720892842611,8.08996833165487,-1.82754862308502,21.550822315084,2069.25998060799,171.627517201988,2195.81540520187,340.26428527832,8.24477020899455,9.11310482025146,0.00995221054466363,0.36704009208166,0.0936903753389357,0.397048008147143,0.0523437454544652,0.00012567251895134,0.0168318377206848,-4.2089494703499,-49.3355823629838,18.9585672650413,-34.5859645682924,-81.0549737959093,0.0963995010818612,-0.635475213693165,0.352073639388543,6.66058167729803,2.61689384831942,4.73256350225731,6.60493135531182,0.00709549607111882,0.26634106609979,-5.39577865092391,-76.382353422516,7.58939654123635,-61.3283570429435,-91.4449625651042,0.0385255813598633,-2.01317811012268,-1.91449266742443,6.98670797869272,30.2601012233552,17.2777567061794,-28.5373016357422,0.112124188741051,0.96431303024292,0.00239777888440371,0.0453615389422738,0.017822217031425,0.032230873218796,0.0449825353701786,4.83235003996491e-05,0.00181390173218527,"Historical , 1850s"
"267","ssp245","SO_SPSS","SO","SPSS","1850s","11",21560,16.1281135132732,1904.29753875863,122.899570254957,2043.32522252686,282.296232273468,8.15875491464878,2.74859488938772,1.52893730441971,51.1674454956337,15.0504631659745,56.1239469696644,9.693047458726,0.0224524399577342,2.52926501009224,9.68960346824383,1446.50931487182,74.3993695325888,1534.26943251586,196.754114786784,8.0894185702006,-1.82525515556335,21.5594362740463,2041.16600769121,188.64785036103,2174.16056326573,329.441259765625,8.30447635650635,9.74399375915527,0.0104127465790442,0.348473179052498,0.102500382711253,0.382229169974132,0.0660139866262665,0.000152911153835589,0.0172254254672202,-4.19162870329096,-50.6940440783789,19.3932063508936,-35.4924664307763,-81.9027870878617,0.0969777362805536,-0.625909835263985,0.39113266174301,6.8085610346199,2.76517056341694,4.79905017534472,6.69056996297045,0.00700182392428191,0.258940398635293,-5.37217050785941,-76.0622351182399,7.5127728022603,-60.2626325965871,-97.7292678833008,0.0424432436625182,-1.94940918684006,-1.75646793756567,6.80786258124749,30.1460581059089,17.936608822527,-27.8214660644531,0.118187236785888,0.766172409057617,0.00266378828860008,0.046369344522181,0.0188320477507229,0.0326836771864549,0.0455657725744471,4.76855512020541e-05,0.00176349987816495,"Historical , 1850s"
"268","ssp245","SO_SPSS","SO","SPSS","1850s","12",21560,15.6268965196059,1894.21551250061,127.044035002334,2036.88644402255,283.281777370734,8.15864113000901,3.69765312286176,1.57106714478397,46.6511804746163,16.332616016714,52.9304175671548,14.0283657970906,0.0282896051431901,2.46149877903501,8.70806928640434,1440.51455361236,75.7119722411749,1529.36922178647,189.493976847331,8.09153792063395,-1.76811718940735,21.3298739544555,2011.50802301329,205.735683898837,2154.2931120364,316.084807332357,8.3174659093221,10.3030939102173,0.0106996696267457,0.317715395190651,0.111232416831787,0.360479807024498,0.0955394426841306,0.000192664858346868,0.0167639071377399,-4.13283438162225,-53.0483252831655,20.1042741219392,-37.0768855428485,-82.6418613751328,0.0971925361254845,-0.580596732271731,0.45759967273352,6.79688396827645,2.95483525406323,4.74476456145833,6.59716350532378,0.00706934064674447,0.267676146069431,-5.63328057645444,-85.2045351006855,7.7408114876981,-60.0578344787077,-103.103073628744,0.04660447438558,-1.92982864379883,-1.52999100488675,-10.7616731060564,35.3203748854738,0.183272482751818,-35.0026138305664,0.12816883722941,0.775867700576782,0.00311645834858884,0.0462898184799623,0.0201237490866663,0.0323139678866342,0.0449296328390182,4.81453702664578e-05,0.00182299422364743,"Historical , 1850s"
"269","ssp245","SO_SPSS","SO","SPSS","1850s","2",21560,15.2981689372548,1886.69576103864,130.748406042905,2032.7423360188,291.314947211729,8.14941729876626,5.05972039102241,1.54571837366701,44.3633136369742,16.7855864921666,50.6760627586716,13.1844271456325,0.0266103538029229,2.28257615567129,9.3534426554526,1438.17595735689,75.6610707064665,1527.14347770282,211.632928466797,8.08944625854492,-0.922527611255646,20.2064392995488,1996.16868384702,199.905167195981,2145.19134167873,328.021013183594,8.27362817128499,11.5053558349609,0.0105270331628645,0.302133999198741,0.114317348277336,0.345126642933251,0.0897918431713904,0.000181228405983401,0.0155453640824043,-4.04856108354798,-54.1650564383642,20.6580671726041,-37.5555503493081,-83.8328748847295,0.0958836652065301,-0.502986124425095,0.410637182862634,7.17766225053781,3.06529378743067,4.74018056708017,5.58903561534395,0.00585240940991779,0.339279482644339,-5.29422840252121,-87.9572451061374,8.17286845925926,-62.6162634584921,-95.7765008544923,0.0598197619120278,-2.30196332931519,-2.01081262637052,-12.4339010019694,36.2912290419303,9.83437060466213,-46.4633117675781,0.120407517751055,1.43764877319336,0.00279662279723373,0.0488830888152009,0.0208760210811576,0.0322827488355707,0.038063831208512,3.98575244950392e-05,0.00231064495714269,"Historical , 1850s"
"270","ssp245","SO_SPSS","SO","SPSS","1850s","3",21560,15.4371234008072,1889.44722009381,129.44962391938,2034.333967414,291.708363921448,8.14856904420295,4.84297007674797,1.48750071326172,46.3555641199412,15.9681208896089,51.9520200850674,11.1536554769909,0.0237256260634366,2.32074641373856,10.7297659435059,1439.46919426929,74.1431741940729,1527.20549033057,235.849677022298,8.09139283498128,-1.03153586387634,20.1537805148812,2005.44724919498,185.322171142098,2150.90752032697,322.621416015625,8.23302357991536,11.9215383529663,0.0101305448683656,0.31570211565528,0.108750042062808,0.353816482763195,0.0759613802188931,0.000161582120413693,0.0158053206044685,-4.07829358767081,-53.5112062821599,20.4385974794404,-37.1509023903903,-84.545345376545,0.0965339833429927,-0.555792459686726,0.388753347778765,6.89280780858585,2.83001529094359,4.63624125075256,5.14134607353012,0.00548231277831886,0.302314047223335,-5.11610719793048,-81.9826765104685,9.17220351183209,-58.6935610309656,-93.4183770751953,0.0618307749430329,-2.48756217956543,-2.34093215811825,-10.842184001948,33.4163310179183,8.71609682818735,-48.6449493408203,0.118241628011068,1.22224092483521,0.00264758409679309,0.0469431027167608,0.019273669335055,0.0315748756236411,0.0350148652819692,3.7337000976215e-05,0.00205889381593483,"Historical , 1850s"
"271","ssp245","SO_SPSS","SO","SPSS","1850s","4",21560,15.6497551513467,1893.74718915697,127.265547292522,2036.66249160084,289.651491383831,8.15050856540016,4.26678129377571,1.45425615227882,49.4013571608061,15.0626014056026,54.2142381853397,9.06970815491668,0.0207577334386721,2.36123755441179,11.4703624205111,1444.13505994198,71.77186556805,1529.9659724932,251.849395243327,8.09449211756388,-1.42434322834015,20.2997704285491,2017.45217815381,182.461834314037,2157.25823017821,316.726529947917,8.2072367032369,11.3990869522095,0.00990413454555781,0.336445327934203,0.102583049549715,0.369223199386938,0.0617687672934909,0.000141369444795043,0.0160810833746671,-4.11389500302233,-52.5108188852008,20.0809980401687,-36.5437158480544,-84.3550903421322,0.097044464655033,-0.605788484501884,0.3583349257023,6.63673787706173,2.69459601344708,4.51502470852337,4.99535250031039,0.0055172684634525,0.265941398036495,-5.13804219812661,-77.1016539701548,9.39904609241259,-57.6196163983905,-92.0129486083985,0.0625607172648142,-2.64363718032837,-2.68063438482085,-8.15315869791561,30.4866392510831,10.0025459014396,-51.9742797851562,0.113934707641601,0.835557341575623,0.00244042104340887,0.0451991520029112,0.0183514035139436,0.0307493367792608,0.0340205837795742,3.75750648194748e-05,0.00181117981399621,"Historical , 1850s"
"272","ssp245","SO_SPSS","SO","SPSS","1850s","5",21560,15.8728419955064,1898.54154970593,125.060459709452,2039.47485141089,286.778652236652,8.15354142167262,3.60448670162183,1.44948358627771,51.8426723826697,14.2952512502682,56.0367757094901,7.56799087640998,0.0183225686211466,2.38006104055098,11.9495679093777,1448.99559374401,69.7105268489276,1533.15676139156,253.404572550456,8.09823942184448,-1.70507502555847,20.6171366644308,2028.01456663748,175.42297359491,2161.49829244777,310.683818562825,8.20387665430705,10.7037305831909,0.00987163123743811,0.353071776024223,0.097357051935693,0.381635494721035,0.0515414012600634,0.000124784883708203,0.0162092797306164,-4.15429681487238,-51.5850171980331,19.7654389424497,-35.9738750704558,-83.7236309325379,0.0973857844617879,-0.634798322730478,0.329269121851347,6.60972259203495,2.65641346648976,4.51368031138049,5.01076079687398,0.00570902635888258,0.251092484711604,-5.32646299532518,-77.1107179174496,9.57364807162395,-59.4283847778247,-90.7181111653645,0.061099179585776,-2.68670845031738,-2.91608877151412,-8.87426282902652,29.480996112447,8.12716640710778,-51.8052154541016,0.114303938547771,0.713191032409668,0.00224246992485005,0.0450151658342623,0.0180913632990442,0.0307401808336835,0.0341255211676984,3.88810218157965e-05,0.00171005207580882,"Historical , 1850s"
"273","ssp245","SO_SPSS","SO","SPSS","1850s","6",21560,16.0729860849424,1902.80916296813,123.177038522576,2042.05918757565,284.242547614847,8.15626660674995,3.01974487126099,1.4429959435549,53.5315662092975,13.6832216015023,57.4080553770449,6.71709526926173,0.0165351428111041,2.38566799607527,12.4711619956886,1453.54012662537,68.8565547482091,1536.95705559236,242.738174438477,8.10003465016683,-1.82029592990875,20.929912637335,2047.61583318605,171.660771936674,2176.59799327671,323.714193725586,8.20541270573934,9.83870506286621,0.009827447490091,0.364573898030633,0.0931888564099261,0.390974522309654,0.0457464217688543,0.000112611714844435,0.0162474656044162,-4.19334307583381,-50.8251843096635,19.5071345663564,-35.5113928191409,-83.0532831136765,0.0975860564462464,-0.649847369856426,0.315562194622716,6.62846992526046,2.62587814778148,4.5700532521689,5.06158590089502,0.0058412012568995,0.247824999941836,-5.43929274352444,-76.9720352877976,9.18801532377378,-59.8741019187569,-91.6787434895833,0.054246075948079,-2.56036233901978,-2.96208829429921,-5.74417101415861,29.9269102222836,9.98173004217233,-45.7711730957031,0.114812946319581,0.84400463104248,0.0021491196225214,0.0451428435548241,0.0178834041273368,0.03112410576288,0.0344716628482597,3.97811919622e-05,0.00168779904374523,"Historical , 1850s"
"274","ssp245","SO_SPSS","SO","SPSS","1850s","7",21560,16.2562616587471,1906.32966101323,121.582282391466,2044.16820506344,282.792280128356,8.15766763034416,2.57058432138051,1.42642774011041,54.8646539279275,13.2042941968627,58.6999876658727,6.37916843074844,0.0154976922418102,2.38716114147534,12.7904785177851,1457.25575404474,68.7614373652451,1540.54155139122,235.238666280111,8.09688138961792,-1.84502410888672,21.1274085366791,2062.98701951801,167.081321071676,2189.70086582777,335.759497070312,8.21566358566284,9.20252227783203,0.00971461061755291,0.373652821372751,0.0899271466721516,0.399773158775624,0.0434449889229654,0.000105546212658626,0.0162576345921253,-4.2225525201859,-50.1431118824953,19.251616979462,-35.1140474232192,-82.3802603612729,0.0974356222220253,-0.651702299818023,0.317349755372586,6.49951995261093,2.56717032482798,4.54318780072977,5.26475574730062,0.006029213102596,0.249358318147077,-5.51919675534423,-75.974290722492,8.61291789443567,-59.5481804637084,-91.7718587239582,0.0503944778442378,-2.37222814559937,-2.80370926240786,-1.90086673848123,29.8550276915611,12.2659673946951,-41.8090954589845,0.113989130655924,0.830770015716553,0.00216129371038572,0.0442646365919272,0.0174835776067495,0.0309411400279485,0.0358553403326204,4.10616366851045e-05,0.00169824162621742,"Historical , 1850s"
"275","ssp245","SO_SPSS","SO","SPSS","1850s","8",21560,16.4080786575113,1909.46830235538,120.43102899067,2046.30741000356,282.209238557285,8.1581675490438,2.26132607701396,1.41617514947118,55.3320892757893,12.9437173027743,59.1810363099499,6.56054557024567,0.0152442630745623,2.40212421754081,12.8172065642607,1457.15648160433,69.3057533820105,1540.79843935224,236.37600402832,8.09446414311727,-1.86689949035645,21.4334383825075,2072.44957103931,167.117613180652,2197.69588227939,342.375421142578,8.21402669906616,8.8483943939209,0.00964478589171469,0.376836265066159,0.0881525015283297,0.403049315102302,0.044680248330501,0.000103820246730094,0.0163595398296143,-4.22577523065236,-49.3688473705031,18.9970114545415,-34.597611146614,-81.4983241632825,0.0967901938260788,-0.643087868028569,0.320698759255656,6.45343141182276,2.53895515444423,4.55574117342883,5.67196433088136,0.00639621941301204,0.259333008468518,-5.48319225680619,-74.0908830617761,8.25098895462807,-58.3560439789576,-91.168613688151,0.0475547790527315,-2.21552634239197,-2.65668785072297,1.26688907043399,29.1191617181726,13.9724394404361,-39.4808428955078,0.113687960306805,0.939193248748779,0.00218410192405533,0.0439507530245384,0.0172914196823917,0.0310266341082157,0.0386286128359342,4.35611137350956e-05,0.00176617372665173,"Historical , 1850s"
